,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.45249999999999996,0.46025,0.0735,0.0,0.0,1.0,0.98625,0.07452471482889733,0.458808618504436,0.4666666666666667,0
1,1,2018-02-01 00:09:07.083433,0.4942500000000001,0.42174999999999996,0.06925,0.0,0.0,1.0,0.9852500000000001,0.07028672925653387,0.5016493275818321,0.42806394316163404,0
2,2,2018-02-17 00:09:01.976812,0.49049999999999994,0.4277500000000001,0.06699999999999999,0.0,0.0,1.0,0.98525,0.06800304491245876,0.4978431870083735,0.43415376807916783,0
3,3,2018-03-05 00:08:54.336459,0.47700000000000004,0.409,0.097,0.0,0.0,1.0,0.983,0.09867751780264497,0.48524923702950157,0.4160732451678535,0
4,4,2018-03-21 00:08:45.937021,0.501,0.413,0.07024999999999999,0.0,0.0,1.0,0.98425,0.07137414274828549,0.5090170180340361,0.41960883921767844,0
5,5,2018-04-06 00:08:38.542500,0.5202500000000001,0.4,0.0635,0.0,0.0,1.0,0.9837500000000001,0.06454891994917407,0.5288437102922491,0.40660736975857686,0
6,6,2018-04-22 00:08:29.012551,0.53775,0.38775,0.058499999999999996,0.0,0.0,1.0,0.984,0.05945121951219512,0.5464939024390243,0.3940548780487805,0
7,7,2018-05-08 00:08:20.037118,0.54425,0.37825,0.059750000000000004,0.0,0.0,1.0,0.98225,0.0608297276660728,0.5540850089081192,0.38508526342580807,0
8,8,2018-05-24 00:08:08.223348,0.563,0.37075,0.0495,0.0,0.0,1.0,0.98325,0.050343249427917625,0.5725908975336893,0.37706585303839313,0
9,9,2018-06-25 00:08:14.128035,0.58475,0.328,0.06775,0.0,0.0,1.0,0.9804999999999999,0.06909739928607854,0.5963793982661908,0.33452320244773076,0
10,10,2018-07-11 00:08:22.534426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,11,2018-07-27 00:08:28.778186,0.5507500000000001,0.37275,0.05900000000000001,0.0,0.0,1.0,0.9825000000000002,0.06005089058524173,0.5605597964376591,0.3793893129770992,0
12,12,2018-08-12 00:08:38.464212,0.5397500000000001,0.38249999999999995,0.06100000000000001,0.0,0.0,1.0,0.9832500000000001,0.06203915586066617,0.5489448258326977,0.38901601830663607,0
13,13,2018-08-28 00:08:45.987519,0.48950000000000005,0.42625,0.071,0.0,0.0,1.0,0.98675,0.0719533823156828,0.49607296681023566,0.43197365087408157,0
14,14,2018-09-13 00:08:51.104027,0.457,0.44699999999999995,0.08075000000000002,0.0,0.0,1.0,0.9847499999999999,0.08200050774308203,0.4640771769484641,0.4539223153084539,0
15,15,2018-09-29 00:08:57.436022,0.43949999999999995,0.4585,0.088,0.0,0.0,1.0,0.9859999999999999,0.08924949290060853,0.44574036511156184,0.4650101419878297,0
16,16,2018-10-15 00:09:04.557315,0.41475,0.45299999999999996,0.118,0.0,0.0,1.0,0.98575,0.11970580776058838,0.4207456251585088,0.4595485670809028,0
17,17,2018-10-31 00:09:08.912292,0.384,0.507,0.09574999999999999,0.0,0.0,1.0,0.98675,0.09703572333417784,0.3891563212566506,0.5138079554091716,0
18,18,2018-11-16 00:09:10.449271,0.3795,0.5115000000000001,0.0955,0.0,0.0,1.0,0.9865,0.0968068930562595,0.3846933603649265,0.518499746578814,0
19,20,2018-12-18 00:09:06.585180,0.3585,0.5417500000000001,0.08549999999999999,0.0,0.0,1.0,0.98575,0.08673598782652801,0.36368247527263503,0.549581536900837,0
20,21,2019-01-03 00:09:06.455172,0.34975,0.5347500000000001,0.10274999999999998,0.0,0.0,1.0,0.9872500000000001,0.10407698151430739,0.3542669030134211,0.5416561154722714,0
21,22,2019-01-19 00:09:03.514993,0.37175,0.50925,0.10500000000000001,0.0,0.0,1.0,0.986,0.10649087221095335,0.37702839756592293,0.5164807302231237,0
22,23,2019-02-04 00:09:00.165996,0.39975,0.5285,0.05800000000000001,0.0,0.0,1.0,0.9862500000000001,0.058808618504436,0.4053231939163498,0.5358681875792142,0
23,24,2019-02-20 00:08:57.733780,0.409,0.48674999999999996,0.09125000000000001,0.0,0.0,1.0,0.987,0.092451874366768,0.41438703140830796,0.493161094224924,0
24,27,2019-04-09 00:08:44.355504,0.4494999999999999,0.4385,0.0975,0.0,0.0,1.0,0.9854999999999999,0.09893455098934552,0.45611364789446973,0.4449518011161847,0
25,28,2019-04-25 00:08:37.449457,0.46624999999999994,0.44525000000000003,0.07475000000000001,0.0,0.0,1.0,0.98625,0.07579214195183778,0.4727503168567807,0.45145754119138154,0
