,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.4962162162162162,0.3502702702702703,0.13648648648648648,0.0,0.0,1.0,0.982972972972973,0.13885070112730272,0.5048116579598569,0.35633764091284026,0
1,1,2018-02-01 00:09:07.083433,0.5518918918918919,0.3181081081081081,0.11162162162162162,0.0,0.0,1.0,0.9816216216216216,0.11371145374449339,0.5622246696035242,0.3240638766519824,0
2,2,2018-02-17 00:09:01.976812,0.5554054054054053,0.3162162162162162,0.11135135135135132,0.0,0.0,1.0,0.9829729729729728,0.11328017596920538,0.5650261204289249,0.3216937036018697,0
3,3,2018-03-05 00:08:54.336459,0.5378378378378378,0.30648648648648646,0.11054054054054054,0.02702702702702703,0.0,0.972972972972973,0.9548648648648648,0.11263683723349731,0.5480374232143268,0.312298712525149,0
4,4,2018-03-21 00:08:45.937021,0.5562162162162163,0.33297297297297296,0.09162162162162163,0.0,0.0,1.0,0.9808108108108109,0.09341416368145494,0.5670983742077708,0.3394874621107743,0
5,5,2018-04-06 00:08:38.542500,0.5262162162162162,0.33297297297297296,0.06891891891891892,0.05405405405405406,0.0,0.9459459459459459,0.9281081081081081,0.07024351083757026,0.5363298651009775,0.3393725700073982,0
6,6,2018-04-22 00:08:29.012551,0.5335135135135136,0.31891891891891894,0.07432432432432433,0.05405405405405406,0.0,0.9459459459459459,0.926756756756757,0.07586326483964279,0.5445603083398359,0.3255223727664672,0
7,7,2018-05-08 00:08:20.037118,0.5013513513513513,0.2867567567567567,0.05729729729729729,0.13513513513513514,0.0,0.8648648648648649,0.8454054054054053,0.0586161609179512,0.5128914080320731,0.29335729591484067,0
8,8,2018-05-24 00:08:08.223348,0.5202702702702703,0.27702702702702703,0.05054054054054054,0.13513513513513514,0.0,0.8648648648648649,0.847837837837838,0.051555540238995765,0.5307187965778977,0.28259052804797147,0
9,9,2018-06-25 00:08:14.128035,0.28054054054054056,0.14810810810810812,0.021621621621621623,0.5405405405405406,0.0,0.45945945945945943,0.45027027027027033,0.022062879205736345,0.2862658576944291,0.15113072255929397,0
10,10,2018-07-11 00:08:22.534426,0.41108108108108116,0.22405405405405404,0.05459459459459459,0.2972972972972973,0.0,0.7027027027027026,0.6897297297297298,0.055621452173176295,0.41881301364059986,0.2282682368889265,0
11,11,2018-07-27 00:08:28.778186,0.5243243243243243,0.28108108108108115,0.06999999999999999,0.10810810810810811,0.0,0.8918918918918919,0.8754054054054053,0.07131830811979006,0.5341989102408985,0.2863746735312034,0
12,12,2018-08-12 00:08:38.464212,0.5175675675675675,0.3110810810810811,0.0718918918918919,0.08108108108108109,0.0,0.9189189189189189,0.9005405405405406,0.07335907335907335,0.5281301709873137,0.3174296745725317,0
13,13,2018-08-28 00:08:45.987519,0.5232432432432432,0.3632432432432432,0.09540540540540542,0.0,0.0,1.0,0.9818918918918919,0.09716487751169833,0.5328929259565097,0.3699421965317919,0
14,14,2018-09-13 00:08:51.104027,0.3327027027027027,0.2008108108108108,0.0772972972972973,0.16216216216216217,0.21621621621621623,0.6216216216216216,0.6108108108108108,0.07866539105477159,0.33859124611336994,0.20436498445348003,0
15,15,2018-09-29 00:08:57.436022,0.015675675675675675,0.007837837837837838,0.002972972972972973,0.5945945945945946,0.3783783783783784,0.027027027027026973,0.026486486486486487,0.003033645890788742,0.01599558742415882,0.00799779371207941,0
16,17,2018-10-31 00:09:08.912292,0.0,0.0,0.0,0.24324324324324326,0.7567567567567568,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0
17,18,2018-11-16 00:09:10.449271,0.0,0.0,0.0,0.40540540540540543,0.5945945945945946,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0
18,20,2018-12-18 00:09:06.585180,0.0,0.0,0.0,0.5405405405405406,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0
