,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.5074418604651163,0.40720930232558133,0.07046511627906978,0.0,0.0,1.0,0.9851162790697675,0.07152974504249292,0.5151085930122757,0.4133616619452313,0
1,1,2018-02-01 00:09:07.083433,0.516046511627907,0.39744186046511626,0.06999999999999999,0.0,0.0,1.0,0.9834883720930233,0.07117521872783163,0.5247103334121542,0.40411444786001416,0
2,2,2018-02-17 00:09:01.976812,0.5132558139534884,0.40325581395348836,0.0669767441860465,0.0,0.0,1.0,0.9834883720930232,0.06810120595885552,0.5218727831638685,0.41002601087727597,0
3,3,2018-03-05 00:08:54.336459,0.5002325581395348,0.38418604651162797,0.09790697674418604,0.0,0.0,1.0,0.9823255813953489,0.0996685606060606,0.5092329545454545,0.3910984848484849,0
4,4,2018-03-21 00:08:45.937021,0.5227906976744187,0.39000000000000007,0.06930232558139535,0.0,0.0,1.0,0.982093023255814,0.07056594837793037,0.5323229931328439,0.3971110584892257,0
5,5,2018-04-06 00:08:38.542500,0.5332558139534883,0.3886046511627907,0.06069767441860465,0.0,0.0,1.0,0.9825581395348836,0.06177514792899409,0.5427218934911243,0.3955029585798817,0
6,6,2018-04-22 00:08:29.012551,0.543953488372093,0.38372093023255816,0.055116279069767446,0.0,0.0,1.0,0.9827906976744186,0.056081400851869384,0.5534784666351159,0.3904401325130147,0
7,7,2018-05-08 00:08:20.037118,0.5532558139534883,0.38046511627906976,0.04697674418604651,0.0,0.0,1.0,0.9806976744186046,0.04790135167180461,0.5641451268674413,0.3879535214607541,0
8,8,2018-05-24 00:08:08.223348,0.5716279069767441,0.37279069767441864,0.03813953488372093,0.0,0.0,1.0,0.9825581395348837,0.03881656804733728,0.5817751479289941,0.37940828402366866,0
9,9,2018-06-25 00:08:14.128035,0.6065116279069767,0.31209302325581395,0.061395348837209304,0.0,0.0,1.0,0.9799999999999999,0.0626483151400095,0.6188894162316089,0.3184622686283816,0
10,10,2018-07-11 00:08:22.534426,0.5713953488372093,0.32813953488372094,0.08162790697674419,0.0,0.0,1.0,0.9811627906976744,0.08319506992178241,0.5823654894524769,0.3344394406257407,0
11,11,2018-07-27 00:08:28.778186,0.5665116279069767,0.3432558139534884,0.07093023255813953,0.0,0.0,1.0,0.9806976744186047,0.07232629831633862,0.5776618449134455,0.35001185677021585,0
12,12,2018-08-12 00:08:38.464212,0.5390697674418604,0.28,0.09255813953488372,0.06976744186046512,0.0,0.9302325581395349,0.9116279069767441,0.09444708115804462,0.5500711912672046,0.28571428571428575,0
