,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.4618918918918919,0.42459459459459464,0.09837837837837837,0.0,0.0,1.0,0.9848648648648649,0.09989023051591657,0.4689901207464325,0.43111964873765096,0
1,1,2018-02-01 00:09:07.083433,0.5037837837837837,0.3932432432432433,0.08702702702702703,0.0,0.0,1.0,0.9840540540540541,0.08843724251579235,0.5119472672342762,0.39961549024993137,0
2,2,2018-02-17 00:09:01.976812,0.5113513513513513,0.3845945945945946,0.08675675675675676,0.0,0.0,1.0,0.9827027027027028,0.08828382838283828,0.5203520352035204,0.3913641364136414,0
3,3,2018-03-05 00:08:54.336459,0.49729729729729727,0.36864864864864866,0.11675675675675676,0.0,0.0,1.0,0.9827027027027028,0.1188118811881188,0.506050605060506,0.3751375137513751,0
4,4,2018-03-21 00:08:45.937021,0.5316216216216216,0.3635135135135135,0.08648648648648649,0.0,0.0,1.0,0.9816216216216216,0.0881057268722467,0.5415748898678414,0.3703193832599119,0
5,5,2018-04-06 00:08:38.542500,0.5499999999999999,0.35783783783783785,0.07378378378378378,0.0,0.0,1.0,0.9816216216216216,0.07516519823788546,0.5602973568281938,0.3645374449339207,0
6,6,2018-04-22 00:08:29.012551,0.5594594594594595,0.3456756756756757,0.07675675675675675,0.0,0.0,1.0,0.981891891891892,0.0781723093861822,0.5697770437654831,0.3520506468483347,0
7,7,2018-05-08 00:08:20.037118,0.5708108108108108,0.3418918918918919,0.0681081081081081,0.0,0.0,1.0,0.9808108108108107,0.06944061724993111,0.5819785064756131,0.34858087627445583,0
8,8,2018-05-24 00:08:08.223348,0.5929729729729729,0.3332432432432433,0.055675675675675676,0.0,0.0,1.0,0.9818918918918919,0.056702449766033586,0.6039086154693091,0.33938893476465737,0
9,9,2018-06-25 00:08:14.128035,0.5854054054054053,0.27594594594594596,0.0654054054054054,0.05405405405405406,0.0,0.9459459459459459,0.9267567567567567,0.06675967305888565,0.5975266605187864,0.2816596123682738,0
