,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.5546341463414634,0.3485365853658537,0.08024390243902439,0.0,0.0,1.0,0.9834146341463413,0.08159722222222224,0.5639880952380952,0.3544146825396826,0
1,1,2018-02-01 00:09:07.083433,0.5192682926829268,0.2970731707317073,0.07024390243902438,0.0975609756097561,0.0,0.9024390243902439,0.8865853658536585,0.07149998322541684,0.5285536954406683,0.3023853457241587,0
2,2,2018-02-17 00:09:01.976812,0.6012195121951219,0.32439024390243903,0.056097560975609764,0.0,0.0,1.0,0.9817073170731707,0.057142857142857155,0.6124223602484472,0.3304347826086957,0
3,3,2018-03-05 00:08:54.336459,0.5607317073170731,0.33024390243902435,0.09097560975609754,0.0,0.0,1.0,0.981951219512195,0.09264778936910084,0.5710382513661202,0.3363139592647789,0
4,4,2018-03-21 00:08:45.937021,0.6029268292682927,0.3253658536585366,0.05292682926829268,0.0,0.0,1.0,0.9812195121951219,0.05393984588615461,0.6144668158090977,0.33159333830474774,0
5,5,2018-04-06 00:08:38.542500,0.5726829268292684,0.2897560975609756,0.04634146341463415,0.07317073170731707,0.0,0.926829268292683,0.9087804878048782,0.04726182527525758,0.5840566618226569,0.2955107811947684,0
6,6,2018-04-22 00:08:29.012551,0.5185365853658536,0.27731707317073173,0.041463414634146344,0.14634146341463414,0.0,0.8536585365853658,0.8373170731707317,0.04227263362059779,0.5286565828081816,0.2827293201565864,0
7,7,2018-05-08 00:08:20.037118,0.4273170731707318,0.2353658536585366,0.03048780487804878,0.2926829268292683,0.0,0.7073170731707317,0.6931707317073172,0.031110004977600785,0.4360378297660527,0.2401692384270781,0
8,8,2018-05-24 00:08:08.223348,0.36,0.18634146341463415,0.028292682926829273,0.4146341463414634,0.0,0.5853658536585367,0.5746341463414635,0.028821069195411823,0.366723259762309,0.18982152470081576,0
9,9,2018-06-25 00:08:14.128035,0.26878048780487807,0.1451219512195122,0.016829268292682924,0.5609756097560976,0.0,0.4390243902439024,0.4307317073170732,0.01715327459050354,0.2739551970831146,0.14791591857028422,0
