,index,date,pv,npv,bs,wet,water,veg_areas,overall_veg_num,norm_bs,norm_pv,norm_npv,off_value
0,0,2018-01-16 00:09:16.940377,0.6380555555555555,0.2802777777777778,0.06305555555555556,0.0,0.0,1.0,0.9813888888888888,0.06425134446645911,0.6501556750636853,0.2855929804698557,0
1,1,2018-02-01 00:09:07.083433,0.6380555555555555,0.2780555555555556,0.065,0.0,0.0,1.0,0.981111111111111,0.06625141562853908,0.6503397508493771,0.2834088335220839,0
2,2,2018-02-17 00:09:01.976812,0.6116666666666667,0.31194444444444447,0.056944444444444436,0.0,0.0,1.0,0.9805555555555556,0.05807365439093483,0.6237960339943343,0.3181303116147309,0
3,3,2018-03-05 00:08:54.336459,0.5705555555555556,0.34361111111111114,0.06805555555555555,0.0,0.0,1.0,0.9822222222222223,0.06928733031674207,0.5808823529411764,0.3498303167420814,0
4,4,2018-03-21 00:08:45.937021,0.5441666666666667,0.37694444444444447,0.06083333333333334,0.0,0.0,1.0,0.9819444444444445,0.06195190947666196,0.5541725601131542,0.38387553041018385,0
5,5,2018-04-06 00:08:38.542500,0.5180555555555556,0.39722222222222225,0.0688888888888889,0.0,0.0,1.0,0.9841666666666667,0.06999717753316399,0.5263900649167372,0.4036127575500988,0
6,6,2018-04-22 00:08:29.012551,0.4977777777777778,0.41055555555555556,0.07527777777777778,0.0,0.0,1.0,0.9836111111111112,0.07653205309234679,0.5060717311493929,0.41739621575826036,0
7,7,2018-05-08 00:08:20.037118,0.4833333333333333,0.4075,0.09194444444444444,0.0,0.0,1.0,0.9827777777777778,0.09355568117580554,0.4918032786885245,0.4146410401356699,0
8,8,2018-05-24 00:08:08.223348,0.4811111111111111,0.4027777777777778,0.10111111111111111,0.0,0.0,1.0,0.9850000000000001,0.10265087422447827,0.48843767625493506,0.40891144952058656,0
9,9,2018-06-25 00:08:14.128035,0.3722222222222222,0.3561111111111111,0.0925,0.16666666666666666,0.0,0.8333333333333334,0.8208333333333333,0.09390862944162437,0.37789058093626615,0.36153412295544274,0
10,10,2018-07-11 00:08:22.534426,0.36916666666666664,0.3663888888888889,0.08388888888888887,0.16666666666666666,0.0,0.8333333333333334,0.8194444444444444,0.08531073446327682,0.37542372881355934,0.37259887005649717,0
11,11,2018-07-27 00:08:28.778186,0.4747222222222222,0.40861111111111115,0.09972222222222221,0.0,0.0,1.0,0.9830555555555556,0.10144108505227464,0.48290477536027127,0.4156541395874541,0
12,12,2018-08-12 00:08:38.464212,0.48527777777777775,0.4044444444444444,0.0925,0.0,0.0,1.0,0.9822222222222221,0.09417420814479639,0.4940610859728507,0.4117647058823529,0
13,13,2018-08-28 00:08:45.987519,0.47388888888888897,0.42250000000000004,0.08944444444444444,0.0,0.0,1.0,0.9858333333333335,0.09072978303747532,0.4806987883910961,0.42857142857142855,0
14,14,2018-09-13 00:08:51.104027,0.4516666666666666,0.4494444444444444,0.08472222222222221,0.0,0.0,1.0,0.9858333333333332,0.0859397013243167,0.4581572273879966,0.4559030712876867,0
15,15,2018-09-29 00:08:57.436022,0.42027777777777775,0.46749999999999997,0.09916666666666668,0.0,0.0,1.0,0.9869444444444444,0.10047846889952156,0.4258373205741627,0.47368421052631576,0
16,17,2018-10-31 00:09:08.912292,0.21499999999999997,0.2036111111111111,0.04555555555555555,0.2777777777777778,0.25,0.4722222222222222,0.4641666666666666,0.046346166633419776,0.21873129862357868,0.20714475696522378,0
17,18,2018-11-16 00:09:10.449271,0.22611111111111112,0.2463888888888889,0.04611111111111112,0.2777777777777778,0.19444444444444445,0.5277777777777778,0.5186111111111111,0.04692614414092722,0.23010771885972744,0.25074391477712316,0
18,19,2018-12-02 00:09:09.020636,0.21800000000000003,0.2502857142857143,0.09571428571428571,0.37142857142857144,0.05714285714285714,0.5714285714285714,0.5640000000000001,0.09697496019684466,0.22087132725430597,0.2535822839774207,0
19,20,2018-12-18 00:09:06.585180,0.19916666666666666,0.19166666666666665,0.04666666666666667,0.5555555555555556,0.0,0.4444444444444444,0.4375,0.047407407407407405,0.2023280423280423,0.19470899470899466,0
20,21,2019-01-03 00:09:06.455172,0.27944444444444444,0.21083333333333332,0.05555555555555555,0.4444444444444444,0.0,0.5555555555555556,0.5458333333333333,0.05654509471303365,0.2844218264065593,0.21458863443596268,0
21,22,2019-01-19 00:09:03.514993,0.3775,0.1947222222222222,0.05444444444444444,0.3611111111111111,0.0,0.6388888888888888,0.6266666666666666,0.05550630417651694,0.3848625886524823,0.19851999605988968,0
22,24,2019-02-20 00:08:57.733780,0.6030555555555556,0.3291666666666667,0.05027777777777778,0.0,0.0,1.0,0.9825,0.05117331071529545,0.6137970031099802,0.3350296861747244,0
23,28,2019-04-25 00:08:37.449457,0.5372222222222223,0.38027777777777777,0.0661111111111111,0.0,0.0,1.0,0.9836111111111111,0.06721265179327873,0.5461733973453827,0.3866139508613386,0
24,29,2019-05-11 00:08:45.859080,0.51,0.37805555555555553,0.09416666666666666,0.0,0.0,1.0,0.9822222222222222,0.09587104072398189,0.5192307692307693,0.38489819004524883,0
25,30,2019-05-27 00:08:55.388517,0.4633333333333333,0.3475,0.08861111111111111,0.08333333333333333,0.0,0.9166666666666666,0.8994444444444444,0.09030780317068149,0.4722050648548487,0.3541537986411365,0
26,31,2019-06-28 00:09:07.688160,0.4602777777777778,0.3880555555555556,0.10666666666666667,0.027777777777777776,0.0,0.9722222222222222,0.9550000000000001,0.10859026565832848,0.46857830780169346,0.3950536487622002,0
27,32,2019-07-30 00:09:16.532762,0.3688888888888888,0.3111111111111111,0.08472222222222223,0.2222222222222222,0.0,0.7777777777777778,0.7647222222222222,0.08616862412721477,0.37518666505226617,0.3164224885982968,0
28,33,2019-08-15 00:09:22.279891,0.4977777777777778,0.4027777777777778,0.08222222222222222,0.0,0.0,1.0,0.9827777777777778,0.08366308648954211,0.5065008479366875,0.4098360655737705,0
29,34,2019-08-31 00:09:26.088895,0.48138888888888887,0.4080555555555556,0.095,0.0,0.0,1.0,0.9844444444444445,0.09650112866817155,0.48899548532731374,0.41450338600451475,0
30,36,2019-10-02 00:09:35.726140,0.4744444444444444,0.4166666666666667,0.09444444444444444,0.0,0.0,1.0,0.9855555555555555,0.09582863585118377,0.48139797068771134,0.4227733934611049,0
31,37,2019-10-18 00:09:37.926703,0.4872222222222222,0.4172222222222222,0.08222222222222222,0.0,0.0,1.0,0.9866666666666666,0.08333333333333334,0.49380630630630634,0.4228603603603604,0
32,38,2019-11-19 00:09:34.004270,0.44555555555555554,0.44777777777777783,0.0925,0.0,0.0,1.0,0.9858333333333333,0.09382924767540152,0.4519582981121442,0.45421245421245426,0
33,39,2019-12-05 00:09:33.231447,0.4325,0.47388888888888886,0.08,0.0,0.0,1.0,0.9863888888888889,0.08110391439031259,0.43846803717262745,0.48042804843705994,0
34,40,2020-01-22 00:09:22.956332,0.33472222222222225,0.5555555555555556,0.09666666666666666,0.0,0.0,1.0,0.9869444444444445,0.09794539825499576,0.3391500140726147,0.5629045876723895,0
35,41,2020-02-07 00:09:17.619432,0.2866666666666667,0.6522222222222223,0.05027777777777778,0.0,0.0,1.0,0.9891666666666666,0.05082841898343163,0.28980623420387536,0.6593653468126931,0
36,42,2020-02-23 00:09:14.210241,0.32999999999999996,0.5616666666666666,0.09388888888888888,0.0,0.0,1.0,0.9855555555555555,0.09526493799323563,0.33483652762119503,0.5698985343855694,0
37,43,2020-03-10 00:09:08.218991,0.3652777777777778,0.5352777777777779,0.085,0.0,0.0,1.0,0.9855555555555556,0.08624577226606539,0.37063134160090194,0.5431228861330327,0
38,44,2020-03-26 00:08:59.755154,0.4580555555555556,0.45333333333333337,0.07444444444444444,0.0,0.0,1.0,0.9858333333333335,0.0755142293603832,0.4646379261763877,0.45984784446322907,0
39,46,2020-04-27 00:08:44.472092,0.5408333333333333,0.37611111111111106,0.06749999999999999,0.0,0.0,1.0,0.9844444444444443,0.06856659142212189,0.5493792325056434,0.38205417607223474,0
40,48,2020-05-29 00:08:42.001792,0.5438888888888889,0.33055555555555555,0.08083333333333334,0.027777777777777776,0.0,0.9722222222222222,0.9552777777777777,0.08226713191819329,0.5535362346935478,0.3364188556104811,0
41,49,2020-06-14 00:08:52.343094,0.46388888888888885,0.3011111111111111,0.07944444444444444,0.1388888888888889,0.0,0.8611111111111112,0.8444444444444443,0.08101242690058481,0.4730445906432749,0.30705409356725155,0
42,50,2020-06-30 00:09:00.559818,0.5480555555555555,0.3488888888888889,0.085,0.0,0.0,1.0,0.9819444444444444,0.08656294200848658,0.5581329561527582,0.3553041018387553,0
43,53,2020-08-17 00:09:15.945742,0.5391666666666667,0.35805555555555557,0.08666666666666667,0.0,0.0,1.0,0.9838888888888889,0.088085827216262,0.5479954827780915,0.36391869000564653,0
44,57,2020-10-20 00:09:34.421764,0.5897222222222221,0.32,0.07444444444444445,0.0,0.0,1.0,0.9841666666666665,0.07564211120519336,0.5992097092859159,0.3251481795088908,0
45,58,2020-11-21 00:09:33.175996,0.2944444444444444,0.28611111111111115,0.04750000000000001,0.3611111111111111,0.0,0.6388888888888888,0.6280555555555555,0.048319327731092446,0.2995233180991695,0.29104624305862703,0
46,60,2020-12-23 00:09:33.702305,0.6430555555555555,0.25361111111111106,0.058055555555555555,0.027777777777777776,0.0,0.9722222222222222,0.954722222222222,0.05911971034170628,0.6548427245983255,0.2582597872821905,0
47,61,2021-01-08 00:09:28.236068,0.6675,0.24777777777777776,0.06638888888888889,0.0,0.0,1.0,0.9816666666666667,0.0676287492925863,0.6799660441426145,0.2524052065647991,0
48,63,2021-02-09 00:09:20.495604,0.606388888888889,0.3016666666666667,0.07388888888888888,0.0,0.0,1.0,0.9819444444444445,0.07524752475247523,0.6175388967468176,0.30721357850070724,0
49,64,2021-02-25 00:09:15.243889,0.5372222222222223,0.3655555555555556,0.07888888888888888,0.0,0.0,1.0,0.9816666666666668,0.0803621958121109,0.5472552348613469,0.3723825693265421,0
50,65,2021-03-13 00:09:06.655501,0.4719444444444444,0.4247222222222222,0.0875,0.0,0.0,1.0,0.9841666666666666,0.08890770533446232,0.47953711543889355,0.4315551792266441,0
51,66,2021-03-29 00:09:01.573921,0.4375,0.4561111111111111,0.09194444444444445,0.0,0.0,1.0,0.9855555555555556,0.09329199549041714,0.44391206313416004,0.4627959413754227,0
52,68,2021-04-30 00:08:47.554868,0.42694444444444446,0.44027777777777777,0.11638888888888888,0.0,0.0,1.0,0.9836111111111111,0.11832815588816717,0.4340581756565942,0.44761366845523864,0
53,71,2021-07-03 00:09:08.202522,0.4275,0.4858333333333333,0.07138888888888889,0.0,0.0,1.0,0.9847222222222223,0.07249647390691114,0.434132581100141,0.49337094499294776,0
54,73,2021-09-05 00:09:29.127387,0.19194444444444445,0.12083333333333332,0.04138888888888889,0.6388888888888888,0.0,0.36111111111111116,0.35416666666666663,0.0422004357298475,0.1957080610021787,0.12320261437908499,0
55,75,2021-10-07 00:09:37.756084,0.12944444444444445,0.09111111111111111,0.025,0.5277777777777778,0.2222222222222222,0.25,0.24555555555555555,0.025452488687782805,0.13178733031674209,0.09276018099547512,0
